company_ID,company_name,company_pic,company_address,company_email,company_field,company_Phone,company_size,training_price,group,training_location,training_date,training_topic,training_field,training_type,order_history,improved_abilities,training_materials_quality,trainer_satisfaction_level,facility,satisfaction_level,continuity,likelihood_of_recommendation
59,Perum Mahendra Hidayanto,Wakiman Putra,"Jalan Gegerkalong Hilir No. 09
Purwokerto, NT 29442",psiregar@example.org,Aktivitas Jasa Lainnya,(058) 126 1495,Kecil,700000,Group,"643 Sanders Stream
Frazierborough, MO 13358",2023-11-19,Create A Simple Integrating Payroll System for Salary Efficiently and Effectively,Credit & Collection,Online Training,8,85,8,1,1,3.3333333333333335,no,42.61904761904763
60,UD Kusmawati (Persero) Tbk,Jamalia Wibowo,"Jalan Sentot Alibasa No. 93
Banjarmasin, Sulawesi Utara 15129",hendrapranowo@example.org,Lainnya,+62 (677) 586 3407,Menengah,1000000,Retail,"7152 Amy Canyon
West Jesse, TX 69424",2023-12-12,Modern Warehouse Management in Digital Post Covid19 era,Credit & Collection,Online Training,2,61,9,7,10,8.666666666666666,yes,63.1360544217687
61,CV Rajata Tbk,Lurhur Mardhiyah,"Jl. Moch. Ramdan No. 080
Gorontalo, NB 68969",irmayulianti@example.com,Kontruksi,(061) 363-2667,Kecil,300000,Retail,"9366 Valenzuela Ridge
New Ericmouth, PA 95498",2023-12-07,Powerful Database Analysis & Dashbord Reporting with Excel,Credit & Collection,Online Training,5,61,7,3,6,5.333333333333333,no,46.33333333333333
62,PD Melani (Persero) Tbk,Laswi Adriansyah,"Gang Sentot Alibasa No. 07
Batam, Sumatera Selatan 28524",anggriawanwakiman@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(0185) 832 4821,Besar,100000,Retail,"589 Ortiz Turnpike
Ryanport, CA 06681",2023-11-14,Purchasing & Procurement era Digital Industry 4.0 & New Normal,Credit & Collection,Online Training,3,73,4,2,6,4.0,no,37.57142857142857
63,Perum Hassanah Puspita (Persero) Tbk,"Oskar Aryani, S.Pd","Gg. Pasteur No. 51
Purwokerto, Jambi 81606",elvinyolanda@example.net,Kontruksi,+62-0233-417-0534,Menengah,100000,Retail,"4043 Rose Burg Apt. 815
North Stacyport, IN 00712",2024-01-02,Succesfully Quality Management to managing change in new normal or Industry 4.0 as a Key Enabler toward Successful Implementation of Total Quality Management  for Banking,Credit & Collection,Online Training,7,89,8,1,1,3.3333333333333335,no,41.761904761904766
64,Perum Narpati,Radika Wibowo,"Gg. Lembong No. 738
Malang, Gorontalo 71809",zprasetya@example.com,"Treatment Air, Treatment Air Limbah, Treatment dan Pemulihan Material Sampah, dan Aktivitas Remediasi",+62 (891) 060 2626,Menengah,100000,Group,"0722 Andrew Camp Suite 219
South Kristi, PR 80881",2023-12-25,"Manajemen Pembelian, PPIC, Pergudangan & Negosiasi Pengadaan",Credit & Collection,Online Training,1,63,9,7,8,8.0,yes,58.183673469387756
65,Perum Sitompul Pangestu,Queen Firmansyah,"Gg. Antapani Lama No. 720
Pekalongan, DKI Jakarta 64526",jagaraga30@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (0145) 124-7358,Kecil,900000,Group,"43152 Shannon Prairie
Andrewstown, CT 06707",2023-11-10,Manajemen Filing & Tata Kelola Kantor,Credit & Collection,Online Training,1,42,2,1,9,4.0,no,30.285714285714285
66,Perum Yuniar Utami Tbk,"Ina Mayasari, M.TI.","Gang Asia Afrika No. 53
Pariaman, Kalimantan Barat 89970",wthamrin@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (0856) 502 8466,Menengah,1000000,Retail,"974 Juan Drive Apt. 879
East Nathanville, MA 40022",2023-12-22,Managing General Affairs Excellence,Credit & Collection,Online Training,6,50,10,1,4,5.0,no,44.285714285714285
67,Perum Gunarto (Persero) Tbk,Gawati Hutapea,"Jalan Setiabudhi No. 365
Tanjungpinang, Riau 67465",dinda30@example.com,Pertambangan dan Penggalian,(035) 807 0211,Besar,700000,Group,"69039 Nicholas Divide
North Leslietown, GA 23784",2023-11-12,Excel & PowerPoint for Powerful Business Application,Credit & Collection,Online Training,4,28,1,4,9,4.666666666666667,no,36.38095238095238
68,UD Lailasari,"Umar Rahayu, S.IP","Jalan Sadang Serang No. 721
Blitar, YO 68600",bagushutagalung@example.com,Aktivitas Jasa Lainnya,+62 (546) 567-3136,Besar,700000,Retail,"21861 Carlos Drive
Katherineberg, AZ 20325",2023-11-25,"How to Effectively Manage, Coach & Mentor Subordinate Who Work From Home",Credit & Collection,Online Training,6,76,2,9,1,4.0,no,42.285714285714285
69,Perum Latupono Najmudin (Persero) Tbk,Hj. Mutia Aryani,"Jl. Wonoayu No. 060
Palembang, BB 16248",bakianto91@example.org,"Pertanian, Kehutanan, dan Perikanan",+62 (013) 589 2336,Menengah,900000,Group,"51619 Johnson Common
Lake Jacqueline, OR 60687",2023-12-10,Effective Negotiation Skills in New Normal Era,Credit & Collection,Online Training,7,82,10,10,8,9.333333333333334,yes,77.08843537414965
70,Perum Kusumo Lestari Tbk,"Umi Utami, M.M.","Gang Rumah Sakit No. 7
Probolinggo, Maluku Utara 11415",mahdi47@example.org,Kontruksi,+62-062-395-3349,Kecil,300000,Group,"90250 Allison Light Suite 100
Brownstad, NY 80991",2024-01-01,Effective Communication & Interpersonal Skills,Credit & Collection,Online Training,3,84,2,5,3,3.3333333333333335,no,35.333333333333336
71,PT Samosir,Aditya Narpati,"Gang Cihampelas No. 5
Bitung, JK 19489",dartono78@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (0628) 694 8936,Besar,1000000,Group,"078 Frazier Ferry
Lake Josephtown, MP 96935",2023-12-01,Shopfloor Leadership & Management: Leading By Gemba Kaizen,Credit & Collection,Online Training,2,58,6,7,2,5.0,no,39.714285714285715
72,Perum Suwarno,Elisa Utami,"Jalan Dr. Djunjunan No. 28
Kendari, Aceh 49555",agustinanova@example.net,"Pertanian, Kehutanan, dan Perikanan",+62 (031) 324 4032,Menengah,500000,Retail,"803 Justin Viaduct
Robbinsland, NM 53085",2023-12-24,Bangkitkan Kembali Mental Menang-mu with Krishnamurti,Credit & Collection,Online Training,5,76,10,2,4,5.333333333333333,no,48.476190476190474
73,PD Wibowo,Ana Maryadi,"Jalan R.E Martadinata No. 25
Batam, Kalimantan Timur 28053",hpalastri@example.com,"Aktivitas Profesional, Ilmiah Dan Teknis",+62 (0786) 146 5966,Kecil,300000,Retail,"36314 Ramirez Skyway
West Stevenburgh, ME 46115",2024-01-06,"Strategi Perusahaan Dalam Menghadapi COVID 19: Financial, Operational, HR-IR, Business Continuity Plan",Credit & Collection,Online Training,4,41,2,1,9,4.0,no,34.42857142857143
74,PD Haryanti Nurdiyanti Tbk,Fitria Laksmiwati,"Gang Sukajadi No. 49
Tomohon, SU 77918",argonozulaika@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,+62 (080) 056-7117,Besar,600000,Retail,"6547 Kayla Loaf Suite 731
Sarahhaven, WA 51774",2023-12-03,Creative & Agile Tools of Management Problem Solving & Decision Making in Digital Era,Credit & Collection,Online Training,7,90,6,6,8,6.666666666666667,yes,62.993197278911566
75,PT Palastri Damanik (Persero) Tbk,Ivan Thamrin,"Gg. Jakarta No. 291
Tidore Kepulauan, BB 67439",murti53@example.net,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62 (839) 868 8224,Besar,800000,Group,"87669 George Canyon
Loganfort, DC 18068",2023-12-26,Bagaimana Menaikkan Bisnis menjadi Level Korporasi bagi senior management,Credit & Collection,Online Training,1,35,1,4,6,3.6666666666666665,no,27.38095238095238
76,PT Winarsih,Gilang Hakim,"Jalan Suryakencana No. 342
Banjar, DI Yogyakarta 18058",wasitaedi@example.org,Lainnya,+62-0914-019-1802,Menengah,900000,Retail,"7303 Cook Spur
Vargaston, UT 52192",2023-11-23,Business Leadership through Excellence Execution in Post Covid,Credit & Collection,Online Training,4,81,3,4,8,5.0,no,45.857142857142854
77,Perum Hariyah,Gina Siregar,"Jalan H.J Maemunah No. 86
Tanjungpinang, Sulawesi Tenggara 49028",srahmawati@example.net,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (495) 677-0905,Besar,200000,Retail,"8643 Williams Dam Apt. 600
Whitebury, MT 45323",2023-11-26,Creative Leadership & Management for Better Result,Credit & Collection,Online Training,4,99,2,6,10,6.0,no,54.142857142857146
78,PT Puspita Maryati,Tgk. Cindy Suartini,"Gang Ahmad Yani No. 9
Palembang, Maluku Utara 51317",arta63@example.org,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62 (019) 242-2509,Menengah,200000,Retail,"38830 Torres River Apt. 769
Lake Rachel, PR 25453",2023-12-14,Survive & Growth in Post Covid-19 for Consumer Good Industry,Credit & Collection,Online Training,6,70,4,6,7,5.666666666666667,no,50.952380952380956
79,PD Hasanah,Luhung Nugroho,"Gg. Yos Sudarso No. 4
Palopo, ST 47026",emilwacana@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62-85-899-8070,Besar,900000,Retail,"342 Dean Road Suite 331
South Tiffany, IN 29324",2023-12-17,Survive & Growth in Post Covid-19 for Financial Industry,Credit & Collection,Online Training,5,43,7,9,1,5.666666666666667,no,45.66666666666667
80,CV Simbolon Mandasari Tbk,Mutia Wulandari,"Jalan Rumah Sakit No. 82
Banjarmasin, Maluku Utara 14980",veropradana@example.net,Aktivitas Rumah Tangga Sebagai Pemberi Kerja; Aktivitas Yang Menghasilkan Barang Dan Jasa Oleh Rumah Tangga yang Digunakan untuk Memenuhi Kebutuhan Sendiri,+62-368-950-2355,Menengah,300000,Retail,"PSC 4841, Box 2073
APO AE 01763",2023-12-07,Life Coach: Achieving Work-Life Balance,Credit & Collection,Online Training,6,56,4,5,9,6.0,no,50.857142857142854
81,PT Mansur Hassanah Tbk,Ifa Oktaviani,"Jl. Pelajar Pejuang No. 542
Kota Administrasi Jakarta Selatan, Maluku 93348",halimmayasari@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (0471) 512 8673,Menengah,500000,Retail,"66723 Williams Prairie Suite 409
South Patrickchester, AR 82614",2023-11-13,Facilitative & Emphatic Leadership,Credit & Collection,Online Training,9,22,6,10,2,6.0,yes,52.326530612244895
82,Perum Dabukke,Karya Purnawati,"Jl. Kapten Muslihat No. 486
Gorontalo, MU 86758",cahyadihakim@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(046) 131-3035,Besar,700000,Retail,"1145 Barton Course
Vaughnchester, MP 62531",2023-11-20,"Innovative, Sistematic & Lateral Thinking Skills for Leader",Credit & Collection,Online Training,3,100,1,7,3,3.6666666666666665,no,39.52380952380952
83,PD Ardianto,Oni Wasita,"Jl. Antapani Lama No. 9
Banjar, KS 49687",hartatijayeng@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,(068) 541-4467,Menengah,400000,Retail,"80921 Kerri Route Suite 662
East Brianhaven, MT 77494",2023-11-21,Creative Problem Solving & Decision Making,Credit & Collection,Online Training,6,25,5,1,4,3.3333333333333335,no,31.190476190476193
84,CV Budiyanto Kusumo Tbk,"Dagel Simanjuntak, S.H.","Gang Jayawijaya No. 901
Bitung, Sulawesi Selatan 62430",radika20@example.com,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (15) 127-7037,Menengah,800000,Group,"17202 Leah Land Apt. 639
South Tyler, PW 95749",2023-12-08,Powerful Closing Technique ,Credit & Collection,Public Training,2,66,4,4,8,5.333333333333333,no,42.761904761904766
85,CV Nurdiyanti Wacana,Gaman Pudjiastuti,"Jl. Pelajar Pejuang No. 67
Denpasar, Jambi 32663",nuwais@example.net,Kontruksi,+62 (0489) 835 2592,Kecil,300000,Group,"9664 Daniel Cape Apt. 712
Taramouth, CO 06885",2023-11-29,Advanced Digital Marketing & Foundation,Credit & Collection,Public Training,1,66,2,4,6,4.0,no,33.714285714285715
86,PD Nainggolan,Bambang Hartati,"Jl. Abdul Muis No. 4
Banjar, KR 85282",lantarlaksmiwati@example.com,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (0173) 893 9100,Besar,600000,Retail,"490 Johnston Road
New Victor, SC 56529",2023-12-09,Marketing Research For Business Using SPSS,Credit & Collection,Public Training,7,39,9,7,3,6.333333333333333,no,51.76190476190476
87,UD Firmansyah Halimah,Drs. Kemal Widodo,"Jalan H.J Maemunah No. 39
Madiun, Sulawesi Tengah 51962",bakdauyainah@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",+62-0969-409-7611,Kecil,600000,Retail,"21777 Gloria Field
Brownmouth, AZ 48649",2024-01-03,Social Selling: Optimizing Engagement,Credit & Collection,Public Training,8,30,6,8,5,6.333333333333333,yes,53.945578231292515
88,Perum Laksita Sitorus Tbk,Sakura Saefullah,"Jalan Kendalsari No. 177
Padang Sidempuan, SG 97149",nilam06@example.org,Real Estat,+62 (0607) 796-0209,Kecil,900000,Retail,"806 Emily Lane
North Jodyton, FM 96156",2023-11-14,Optimizing in Growing Your Business ,Credit & Collection,Public Training,4,59,1,6,5,4.0,no,37.0
89,PD Rahmawati Tbk,Anita Situmorang,"Jl. Otto Iskandardinata No. 2
Surakarta, Kepulauan Bangka Belitung 17391",nhutasoit@example.org,Informasi Dan KomunikasiAktivitas Keuangan dan Asuransi,+62 (768) 727 6910,Besar,400000,Retail,"953 Harris Locks
New Markstad, NJ 77379",2023-12-14,Presentation & Selling Skills Using Story-Telling ,Credit & Collection,Public Training,8,22,10,4,8,7.333333333333333,no,56.476190476190474
90,CV Thamrin,Ika Januar,"Gang Sentot Alibasa No. 4
Malang, Sumatera Barat 05775",whartati@example.com,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",080 861 5614,Kecil,800000,Group,"9521 Thomas Harbors
Lake Brooke, ND 54128",2023-12-03,Sales Forecasting: for Sales Target Results,Credit & Collection,Public Training,2,35,8,4,1,4.333333333333333,no,32.61904761904761
91,PD Hastuti Kuswoyo (Persero) Tbk,KH. Tedi Nugroho,"Gg. Moch. Ramdan No. 6
Tegal, Jawa Tengah 59267",cayadi99@example.com,"Kesenian, Hiburan Dan Rekreasi",+62 (0343) 094-1588,Kecil,400000,Group,"86736 Kennedy Throughway
Peterschester, NM 90874",2023-11-16,Professional Selling Skills,Credit & Collection,Public Training,5,53,8,4,7,6.333333333333333,no,50.904761904761905
92,CV Latupono,Devi Palastri,"Gg. Laswi No. 0
Tangerang, PB 15470",martanihardiansyah@example.org,Kontruksi,0870961014,Kecil,400000,Retail,"72162 Rhodes Mission Suite 265
Josephborough, AR 59317",2023-12-13,Visual Merchandising For Effective Result,Credit & Collection,Public Training,1,25,10,5,10,8.333333333333334,yes,54.65986394557824
93,PT Mandasari Salahudin,Rahmi Purwanti,"Gang Jend. A. Yani No. 348
Pekanbaru, Sulawesi Tenggara 75803",icharahimah@example.org,Industri Pengelahan,+62 (062) 410 7802,Kecil,300000,Retail,"7484 Medina Junction
Hodgesshire, NY 13455",2023-11-26,Creative Promotion & Campaign Management,Credit & Collection,Public Training,3,21,6,6,4,5.333333333333333,no,37.761904761904766
94,Perum Usamah (Persero) Tbk,Raisa Pudjiastuti,"Jl. R.E Martadinata No. 201
Kota Administrasi Jakarta Selatan, SR 33133",estionowinarsih@example.com,Aktivitas Badan Internasional Dan Badan Ekstra Internasional,089 356 9355,Kecil,800000,Group,"Unit 5494 Box 3171
DPO AA 35153",2023-11-08,Professional Digital Marketing,Credit & Collection,Public Training,4,81,1,1,4,2.0,no,28.714285714285715
95,PD Maryadi Palastri Tbk,"Gilda Nasyidah, S.Ked","Jalan M.H Thamrin No. 2
Padang Sidempuan, SU 08605",manullanglukita@example.org,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (70) 365 5738,Menengah,600000,Retail,"366 Jordan Crossroad
North Jerryside, MN 82561",2023-12-03,Sales Performance Improvement,Credit & Collection,Public Training,3,23,6,2,4,4.0,no,30.428571428571427
96,Perum Wahyudin,"Dr. Vera Uyainah, M.M.","Jalan Sentot Alibasa No. 293
Cilegon, Jawa Barat 32884",prasetyaprakosa@example.net,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,+62-165-826-6884,Besar,100000,Group,"941 Carroll Circle Apt. 709
Bryanport, KY 52385",2024-01-04,Marketing Support & Sales Admin ,Credit & Collection,Public Training,9,47,2,2,5,3.0,no,36.714285714285715
97,CV Hutagalung (Persero) Tbk,Tgk. Mulya Andriani,"Gang Pasirkoja No. 4
Bandung, Sulawesi Selatan 45221",elizulaika@example.org,"Pengadaan Listrik, Gas, Uap/Air Panas Dan Udara Dingin",+62 (42) 016 4660,Menengah,300000,Group,"0400 Calderon Prairie Apt. 080
Richardsfort, TX 46284",2023-12-18,Improving Sales Team Performance,Credit & Collection,Public Training,4,80,9,5,9,7.666666666666667,yes,62.993197278911566
98,PT Hardiansyah Kuswandari Tbk,Uli Nashiruddin,"Jalan Sadang Serang No. 322
Tanjungpinang, Nusa Tenggara Timur 60676",xagustina@example.com,Pertambangan dan Penggalian,+62-0785-384-7125,Kecil,600000,Group,"91678 Jonathan Hollow
Boydview, LA 42809",2023-11-10,"Pipe Line Management, New Prospect",Credit & Collection,Public Training,8,32,4,2,9,5.0,no,44.57142857142857
99,UD Novitasari Saptono,Pandu Suartini,"Jl. Rungkut Industri No. 417
Solok, SS 70419",dhartati@example.com,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (692) 140-9357,Besar,500000,Group,"89108 Chang Inlet Apt. 153
Ashleyville, ME 84090",2023-12-14,Enterprise  Solution Selling,Credit & Collection,Public Training,8,25,9,1,8,6.0,no,49.285714285714285
100,Perum Halimah Saefullah (Persero) Tbk,Cut Elvina Wibisono,"Jalan Pelajar Pejuang No. 496
Palangkaraya, Kalimantan Timur 79348",gaduh76@example.net,"Administrasi Pemerintahan, Pertahanan Dan Jaminan Sosial Wajib",+62 (0411) 715-8199,Besar,700000,Group,"0720 Wilkins Pine
West Rebecca, VT 11040",2023-11-18,Selling With NLP,Credit & Collection,Public Training,8,22,8,3,6,5.666666666666667,no,46.952380952380956
101,PT Saragih Nashiruddin Tbk,Galar Adriansyah,"Jl. Kutisari Selatan No. 382
Kendari, Nusa Tenggara Barat 74229",usitorus@example.net,"Aktivitas Profesional, Ilmiah Dan Teknis",(036) 604 9483,Kecil,1000000,Group,"25975 Charles Highway
Currytown, OK 50870",2023-11-11,Leaders As A Coach & Sales Team Developer,Credit & Collection,Public Training,5,29,7,5,4,5.333333333333333,no,41.76190476190476
102,PD Wastuti Hastuti (Persero) Tbk,Bala Habibi,"Jl. Jend. A. Yani No. 108
Salatiga, PB 63732",dipairawan@example.net,Pengangkutan dan Pergudangan,(0610) 047-4419,Besar,200000,Group,"9491 Perez Dale
North Eduardo, ID 38232",2024-01-03,Marketing & Sales Planning,HR & Training,Public Training,5,85,6,5,2,4.333333333333333,no,44.047619047619044
103,CV Salahudin,Gawati Wasita,"Gang Cihampelas No. 13
Pontianak, Sumatera Selatan 63189",marpaungdadi@example.com,PendidikanAktivitas Kesehatan Manusia Dan Aktivitas Sosial,(039) 342-1660,Menengah,200000,Group,"6227 Flores Orchard
Lake Bryan, MD 07505",2023-12-20,Area & Territory Management:,HR & Training,Public Training,2,67,1,6,9,5.333333333333333,no,42.90476190476191
104,Perum Pranowo,Asmadi Kusmawati,"Jl. H.J Maemunah No. 025
Binjai, AC 11253",yolandaradika@example.org,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (0277) 813-3819,Besar,500000,Retail,"725 Gregory Brooks Suite 843
Austinview, VT 52516",2023-12-26,Sales - Oriented Customer Service,HR & Training,Public Training,8,51,4,1,4,3.0,no,35.857142857142854
105,PD Kurniawan Sitompul Tbk,Karja Winarno,"Gang Veteran No. 8
Metro, Sulawesi Utara 24923",wirda22@example.com,Pengangkutan dan Pergudangan,+62 (91) 640 1931,Besar,300000,Retail,"586 Tracy Pass Suite 336
New Andreaside, NY 39635",2023-12-12,Professional Telesales & Telemarketing,HR & Training,Public Training,6,97,6,1,6,4.333333333333333,no,47.19047619047619
106,PT Mandala,Maryanto Kurniawan,"Gg. Ahmad Dahlan No. 5
Salatiga, JK 15762",nrajata@example.org,Pertambangan dan Penggalian,+62-665-645-2564,Kecil,800000,Retail,"2418 Brian Lakes
Jenniferborough, GA 01070",2023-11-11,Sales Forecasting,HR & Training,Public Training,5,78,2,6,3,3.6666666666666665,no,39.238095238095234
107,PD Wijaya (Persero) Tbk,drg. Kairav Zulkarnain,"Jl. Sukajadi No. 3
Purwokerto, Nusa Tenggara Barat 00143",rajasamaya@example.com,"Kesenian, Hiburan Dan Rekreasi",082 445 6521,Kecil,200000,Group,"8303 Devin Valley Apt. 115
Leeview, AS 21221",2024-01-06,Practical Marketing Strategy Implementation,HR & Training,Public Training,1,98,3,8,10,7.0,no,55.42857142857143
108,PD Setiawan Kurniawan,"Lili Najmudin, S.E.I","Gg. Kutai No. 10
Pagaralam, Lampung 28303",lulut11@example.org,Penyediaan Akomodasi Dan Penyediaan Makan Minum,+62 (062) 004 7646,Kecil,800000,Group,"004 Jennifer Square
North Dorothy, NC 67632",2023-11-27,Developing & Writing Corporate Credit Proposal,HR & Training,Public Training,7,33,4,7,9,6.666666666666667,no,52.80952380952381
109,UD Maryati Rajasa (Persero) Tbk,Joko Najmudin,"Gg. Ciwastra No. 1
Binjai, SB 39460",parisfarida@example.net,Perdagangan Besar Dan Eceran; Reparasi Dan Perawatan Mobil Dan Sepeda Motor,+62 (94) 548-4909,Besar,1000000,Retail,"4510 Gibson Roads Apt. 296
Port Sarah, PA 74956",2023-11-24,Experiential Marketing Strategy & Tactics ,HR & Training,Public Training,9,24,3,3,9,5.0,no,44.857142857142854
110,PT Namaga (Persero) Tbk,"Rachel Mulyani, S.Gz","Jl. Gegerkalong Hilir No. 244
Bau-Bau, Kalimantan Selatan 58828",pprasetya@example.com,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha Lainnya",+62 (026) 107-8325,Besar,600000,Retail,"326 Richard Radial
North Francisco, VA 63974",2024-01-05,How To Utilize People & Technology to win market,HR & Training,Public Training,8,55,10,1,4,5.0,no,47.857142857142854
